,year,GDP,Name,pop,pollution,temp,precip,Canton,% EV vs Fossil,Electricity,Fossil
163,2012,0.1374,VS_Saxon_rural,317022.0,,5.82,948.4,VS,0.437788913491046,1127.0,257430.0
164,2012,1.6332,ZH_Zuerich_urban,1392396.0,,5.82,1379.7,ZH,0.189114527032386,1669.0,882534.0
165,2013,1.4936,BE_Bern_urban,992567.0,,5.27,1196.9,BE,0.925395123796857,6457.0,697756.0
166,2013,1.4872,BL_BaselBinningen_suburban,276537.0,,5.27,1345.8,BL,0.156777485223585,287.0,183062.0
167,2013,2.0532,BS_Basel_urban,187425.0,,5.27,1345.8,BS,0.188418687388821,161.0,85448.0
168,2013,2.0344,GE_Meyrin_suburban,463101.0,,5.27,1464.8,GE,0.161369226378943,475.0,294356.0
169,2013,2.6576,LU_Rigi_rural,386082.0,,5.27,1492.9,LU,0.137742568714759,374.0,271521.0
170,2013,1.6708,NE_Chaumont_rural,174554.0,,5.27,1407.8,NE,0.10670565203875,127.0,119019.0
171,2013,1.8461,TG_Taenikon_rural,256213.0,,5.27,1056.8,TG,0.168741777413389,354.0,209788.0
172,2013,3.6227,TI_Lugano_urban,341652.0,,5.27,2218.8,TI,0.188680542190207,549.0,290968.0
173,2013,1.4236,VD_Lausanne_urban,734356.0,,5.27,1484.9,VD,0.136086658039745,672.0,493803.0
174,2013,0.7648,VS_Saxon_rural,321732.0,,5.27,826.7,VS,0.448981773478005,1176.0,261926.0
175,2013,1.9135,ZH_Zuerich_urban,1408575.0,,5.27,1252.0,ZH,0.244801466793974,2187.0,893377.0
176,2014,2.0685,BE_Bern_urban,1001232.0,27.32776203966006,6.51,1199.3,BE,1.06329135398936,7521.0,707332.0
177,2014,4.0483,BL_BaselBinningen_suburban,278656.0,17.398630136986302,6.51,1148.1,BL,0.194004766356655,359.0,185047.0
178,2014,4.8645,BS_Basel_urban,189335.0,18.96510989010989,6.51,1148.1,BS,0.217877615696509,187.0,85828.0
179,2014,1.1768,GE_Meyrin_suburban,469433.0,18.474504249291783,6.51,1192.4,GE,0.185240271505449,548.0,295832.0
180,2014,2.5553,LU_Rigi_rural,390349.0,7.619263456090652,6.51,1462.0,LU,0.176505338385949,490.0,277612.0
181,2014,2.5963,NE_Chaumont_rural,176402.0,7.908498583569404,6.51,1147.8,NE,0.124129833095697,148.0,119230.0
182,2014,1.7213,TG_Taenikon_rural,260278.0,15.251558073654392,6.51,943.2,TG,0.206143351062592,443.0,214899.0
183,2014,2.4781,TI_Lugano_urban,346539.0,18.10630136986301,6.51,3089.1,TI,0.21926342355004,649.0,295991.0
184,2014,2.6627,VD_Lausanne_urban,749373.0,20.21534090909091,6.51,1272.2,VD,0.157065561434731,789.0,502338.0
185,2014,0.7065,VS_Saxon_rural,327011.0,16.73076923076923,6.51,844.9,VS,0.460157757667735,1228.0,266865.0
186,2014,2.7983,ZH_Zuerich_urban,1425538.0,18.617403314917127,6.51,1157.6,ZH,0.310560725416711,2805.0,903205.0
187,2014,2.7983,ZH_Zuerich_urban,1425538.0,22.243142857142857,6.51,1157.6,ZH,0.310560725416711,2805.0,903205.0
188,2015,0.0443,BE_Bern_urban,1009370.0,,6.67,875.0,BE,1.16338457416524,8337.0,716616.0
189,2015,4.7816,BL_BaselBinningen_suburban,281301.0,,6.67,998.4,BL,0.253926505650533,475.0,187062.0
190,2015,7.0768,BS_Basel_urban,190580.0,,6.67,998.4,BS,0.261271757935247,222.0,84969.0
191,2015,1.0681,GE_Meyrin_suburban,477385.0,,6.67,1214.6,GE,0.217611488282073,651.0,299157.0
192,2015,2.488,LU_Rigi_rural,394604.0,,6.67,1263.6,LU,0.225848959544497,641.0,283818.0
193,2015,2.476,NE_Chaumont_rural,177327.0,,6.67,976.5,NE,0.158178053830228,191.0,120750.0
194,2015,0.3071,TG_Taenikon_rural,263733.0,,6.67,792.7,TG,0.259906379272807,573.0,220464.0
195,2015,1.1519,TI_Lugano_urban,350363.0,,6.67,1797.6,TI,0.261600850950672,787.0,300840.0
196,2015,1.5928,VD_Lausanne_urban,761446.0,,6.67,907.4,VD,0.191400843023938,979.0,511492.0
197,2015,2.274,VS_Saxon_rural,331763.0,,6.67,759.6,VS,0.492415915585843,1344.0,272940.0
198,2015,1.7293,ZH_Zuerich_urban,1446354.0,,6.67,921.9,ZH,0.439350048460918,4048.0,921361.0
199,2016,-0.0553,BE_Bern_urban,1017434.0,20.433742561983472,6.07,1261.7,BE,1.20522217069348,8758.0,726671.0
200,2016,1.5498,BL_BaselBinningen_suburban,283231.0,14.38328890410959,6.07,1370.7,BL,0.330721723556791,626.0,189283.0
201,2016,10.1866,BS_Basel_urban,191817.0,17.46971572413793,6.07,1370.7,BS,0.311490136145689,267.0,85717.0
202,2016,1.1793,GE_Meyrin_suburban,484736.0,17.024627671232874,6.07,1341.6,GE,0.262095769594898,789.0,301035.0
203,2016,2.2546,LU_Rigi_rural,398762.0,7.323443561643836,6.07,1455.3,LU,0.304207454981786,881.0,289605.0
204,2016,-1.6498,NE_Chaumont_rural,178107.0,7.277515405777167,6.07,1287.6,NE,0.186004588659456,227.0,122040.0
205,2016,2.4599,TG_Taenikon_rural,267429.0,12.342223561643836,6.07,1091.2,TG,0.318831956020729,718.0,225197.0
206,2016,0.4278,TI_Lugano_urban,351946.0,16.357618767123288,6.07,1887.1,TI,0.296267100228277,902.0,304455.0
207,2016,3.237,VD_Lausanne_urban,773407.0,16.72630950413223,6.07,1373.3,VD,0.240695847276276,1253.0,520574.0
208,2016,0.6974,VS_Saxon_rural,335696.0,15.369266117969822,6.07,887.0,VS,0.535737338095443,1494.0,278868.0
209,2016,1.4892,ZH_Zuerich_urban,1466424.0,15.70976904109589,6.07,1277.1,ZH,0.510197524835182,4764.0,933756.0
210,2016,1.4892,ZH_Zuerich_urban,1466424.0,17.3544825,6.07,1277.1,ZH,0.510197524835182,4764.0,933756.0
211,2017,1.0315,BE_Bern_urban,1026464.0,,6.19,985.1,BE,1.23340020497612,9050.0,733744.0
212,2017,1.4865,BL_BaselBinningen_suburban,285624.0,13.690007650273223,6.19,1178.6,BL,0.40077643894961,766.0,191129.0
213,2017,8.1624,BS_Basel_urban,193070.0,,6.19,1178.6,BS,0.382351226904471,328.0,85785.0
214,2017,1.8423,GE_Meyrin_suburban,489524.0,,6.19,1028.1,GE,0.327898143123734,991.0,302228.0
215,2017,1.8622,LU_Rigi_rural,403397.0,,6.19,1372.7,LU,0.38310145911096,1129.0,294700.0
216,2017,3.3776,NE_Chaumont_rural,178567.0,,6.19,1028.5,NE,0.212830151753606,261.0,122633.0
217,2017,1.0071,TG_Taenikon_rural,270709.0,,6.19,929.7,TG,0.404676845957365,930.0,229813.0
218,2017,-0.9664,TI_Lugano_urban,354375.0,,6.19,2011.5,TI,0.335693319474135,1027.0,305934.0
219,2017,-0.7166,VD_Lausanne_urban,784822.0,,6.19,1026.6,VD,0.307097792995589,1618.0,526868.0
220,2017,1.8542,VS_Saxon_rural,339176.0,,6.19,767.1,VS,0.58802829292325,1671.0,284170.0
221,2017,2.5858,ZH_Zuerich_urban,1487969.0,,6.19,986.8,ZH,0.615655606821825,5795.0,941273.0
222,2018,1.9068,BE_Bern_urban,1031080.0,20.12737668965517,6.88,993.4,BE,1.285108315693,9507.0,739782.0
223,2018,-0.426,BL_BaselBinningen_suburban,287023.0,13.529902754820936,6.88,921.6,BL,0.517806412074186,997.0,192543.0
224,2018,3.8083,BS_Basel_urban,193908.0,16.2967801369863,6.88,921.6,BS,0.485504878390365,416.0,85684.0
225,2018,3.338,GE_Meyrin_suburban,495249.0,15.822675623268696,6.88,1332.4,GE,0.418788982577453,1267.0,302539.0
226,2018,1.1087,LU_Rigi_rural,406506.0,6.406768536251709,6.88,1057.1,LU,0.44683114646132,1323.0,296085.0
227,2018,4.4176,NE_Chaumont_rural,177964.0,6.410777884615385,6.88,1146.7,NE,0.256152973903396,314.0,122583.0
228,2018,1.8766,TG_Taenikon_rural,273801.0,11.386715818431911,6.88,736.3,TG,0.472484118450869,1103.0,233447.0
229,2018,3.4376,TI_Lugano_urban,353709.0,17.067997252747254,6.88,1879.9,TI,0.3935124508519,1201.0,305200.0
230,2018,4.2925,VD_Lausanne_urban,793129.0,16.567716963064296,6.88,989.2,VD,0.379799697514654,2019.0,531596.0
231,2018,3.8497,VS_Saxon_rural,341463.0,14.491553214774282,6.88,841.6,VS,0.633001250073585,1828.0,288783.0
232,2018,2.7968,ZH_Zuerich_urban,1504346.0,14.740453296703295,6.88,984.1,ZH,0.767725520692453,7266.0,946432.0
233,2018,2.7968,ZH_Zuerich_urban,1504346.0,16.021948071625346,6.88,984.1,ZH,0.767725520692453,7266.0,946432.0
234,2019,1.6424,BE_Bern_urban,1034931.0,21.38983415977961,6.5,1006.2,BE,1.42772439366418,10619.0,743771.0
235,2019,0.5328,BL_BaselBinningen_suburban,288132.0,14.339058356164385,6.5,1075.8,BL,0.743630630770104,1441.0,193779.0
236,2019,3.7979,BS_Basel_urban,194766.0,17.75880301369863,6.5,1075.8,BS,0.706045440661639,601.0,85122.0
237,2019,1.286,GE_Meyrin_suburban,499480.0,15.773046280991734,6.5,1447.2,GE,0.555509548337943,1677.0,301885.0
238,2019,1.8615,LU_Rigi_rural,409557.0,8.469421643835616,6.5,1290.9,LU,0.600641799984608,1795.0,298847.0
239,2019,0.8724,NE_Chaumont_rural,176850.0,7.48053698630137,6.5,1185.8,NE,0.382894650904578,469.0,122488.0
240,2019,1.7494,TG_Taenikon_rural,276472.0,13.025633150684932,6.5,918.4,TG,0.731179333804971,1726.0,236057.0
241,2019,1.5917,TI_Lugano_urban,353343.0,16.90678904109589,6.5,2211.2,TI,0.512710607009793,1555.0,303290.0
242,2019,1.0491,VD_Lausanne_urban,799145.0,15.55802876712329,6.5,1109.2,VD,0.577535448209565,3076.0,532608.0
243,2019,2.0558,VS_Saxon_rural,343955.0,13.1735301369863,6.5,903.9,VS,0.758572139901444,2209.0,291205.0
244,2019,0.2586,ZH_Zuerich_urban,1520968.0,15.849363835616437,6.5,1025.6,ZH,0.99023657054804,9408.0,950076.0
245,2019,0.2586,ZH_Zuerich_urban,1520968.0,17.985479889807163,6.5,1025.6,ZH,0.99023657054804,9408.0,950076.0
246,2020,-2.359,BE_Bern_urban,1039426.0,18.70735506849315,6.87,1039.8,BE,1.62264025303812,12184.0,750875.0
247,2020,-0.7904,BL_BaselBinningen_suburban,289468.0,12.564013698630136,6.87,1062.3,BL,0.990588895406667,1942.0,196045.0
248,2020,2.0786,BS_Basel_urban,195844.0,15.23181270718232,6.87,1062.3,BS,1.03134431215988,868.0,84162.0
249,2020,-3.4743,GE_Meyrin_suburban,504128.0,14.475821643835616,6.87,1230.5,GE,0.788327727594114,2386.0,302666.0
250,2020,-0.5226,LU_Rigi_rural,413120.0,6.92398,6.87,1319.5,LU,0.847412742969122,2560.0,302096.0
251,2020,-7.0606,NE_Chaumont_rural,176496.0,6.510215702479338,6.87,1117.6,NE,0.578260339148469,711.0,122955.0
252,2020,0.8942,TG_Taenikon_rural,279547.0,10.930589589041096,6.87,749.3,TG,0.975276612933451,2342.0,240137.0
253,2020,-5.8985,TI_Lugano_urban,351491.0,14.337193131868132,6.87,1939.1,TI,0.756729893150004,2284.0,301825.0
254,2020,-3.194,VD_Lausanne_urban,805098.0,14.315685479452055,6.87,1125.4,VD,0.91605209419171,4930.0,538179.0
255,2020,-5.1087,VS_Saxon_rural,345525.0,11.983022191780822,6.87,911.9,VS,0.902309058614565,2667.0,295575.0
256,2020,-2.1201,ZH_Zuerich_urban,1539275.0,13.609656712328768,6.87,830.7,ZH,1.35047492728573,12931.0,957515.0
257,2020,-2.1201,ZH_Zuerich_urban,1539275.0,15.094037534246574,6.87,830.7,ZH,1.35047492728573,12931.0,957515.0
258,2021,4.5995,BE_Bern_urban,1043081.0,16.365754098360657,5.64,1197.9,BE,2.06884108550613,15709.0,759314.0
259,2021,3.0066,BL_BaselBinningen_suburban,290969.0,11.76059480874317,5.64,1305.8,BL,1.49651134003951,2962.0,197927.0
260,2021,8.2695,BS_Basel_urban,196735.0,-9.789163114754098,5.64,1305.8,BS,1.52998993427675,1292.0,84445.0
261,2021,5.091,GE_Meyrin_suburban,506343.0,13.990400546448088,5.64,1420.7,GE,1.19461941562566,3611.0,302272.0
262,2021,5.5665,LU_Rigi_rural,416347.0,6.893131967213115,5.64,1648.7,LU,1.27962069789753,3908.0,305403.0
263,2021,15.6874,NE_Chaumont_rural,175894.0,6.657392076502733,5.64,1288.8,NE,0.929147460787717,1151.0,123877.0
264,2021,8.2367,TG_Taenikon_rural,282909.0,9.898494535519124,5.64,1073.9,TG,1.53183656027087,3728.0,243368.0
265,2021,12.895,TI_Lugano_urban,350986.0,15.311387158469946,5.64,1784.7,TI,1.22105652966013,3693.0,302443.0
266,2021,8.4641,VD_Lausanne_urban,814762.0,13.17229781420765,5.64,1294.4,VD,1.48226350573283,8045.0,542751.0
267,2021,6.4278,VS_Saxon_rural,348503.0,12.615127322404373,5.64,939.4,VS,1.34641443260621,4054.0,301096.0
268,2021,0.619,ZH_Zuerich_urban,1553423.0,12.11129480874317,5.64,1129.9,ZH,1.9655869586147,18987.0,965971.0
269,2021,0.619,ZH_Zuerich_urban,1553423.0,11.162318579234974,5.64,1129.9,ZH,1.9655869586147,18987.0,965971.0
270,2022,2.6008,BE_Bern_urban,1047422.0,17.53072931506849,7.42,916.9,BE,2.72092832605655,20578.0,756286.0
271,2022,2.0351,BL_BaselBinningen_suburban,292817.0,12.35377205479452,7.42,1085.7,BL,2.24824237519599,4445.0,197710.0
272,2022,5.9185,BS_Basel_urban,196036.0,15.7527498630137,7.42,1085.7,BS,2.1492587520123,1789.0,83238.0
273,2022,3.2934,GE_Meyrin_suburban,509448.0,13.89347808219178,7.42,1096.4,GE,1.69113050687116,5059.0,299149.0
274,2022,2.543,LU_Rigi_rural,420326.0,7.617516712328767,7.42,1232.7,LU,1.91186001296176,5841.0,305514.0
275,2022,5.1729,NE_Chaumont_rural,176166.0,-9.458359726027398,7.42,1012.8,NE,1.49836763201066,1845.0,123134.0
276,2022,1.7447,TG_Taenikon_rural,285964.0,10.765081643835616,7.42,844.0,TG,2.24092397041126,5456.0,243471.0
277,2022,4.2783,TI_Lugano_urban,352181.0,15.907936712328766,7.42,1481.3,TI,1.8407640982849,5537.0,300799.0
278,2022,-1.3047,VD_Lausanne_urban,822968.0,2.740317808219178,7.42,940.0,VD,2.31616841213643,12469.0,538346.0
279,2022,4.9676,VS_Saxon_rural,353209.0,13.60059178082192,7.42,719.7,VS,2.14815158279624,6486.0,301934.0
280,2022,2.4925,ZH_Zuerich_urban,1564662.0,12.920220821917807,7.42,882.9,ZH,2.82431406763903,27127.0,960481.0
281,2022,2.4925,ZH_Zuerich_urban,1564662.0,8.85075397260274,7.42,882.9,ZH,2.82431406763903,27127.0,960481.0
282,2023,1.304,BE_Bern_urban,1051437.0,2.008858082191781,7.25,1135.2,BE,3.39108809765111,25731.0,758783.0
283,2023,1.964,BL_BaselBinningen_suburban,294417.0,14.391921369863011,7.25,1160.9,BL,3.04094335428329,6019.0,197932.0
284,2023,4.242,BS_Basel_urban,196786.0,-5.258433150684931,7.25,1160.9,BS,3.07419984105195,2553.0,83046.0
285,2023,0.7742,GE_Meyrin_suburban,514114.0,12.310417808219178,7.25,1425.7,GE,2.18655907301174,6514.0,297911.0
286,2023,1.5751,LU_Rigi_rural,424851.0,8.047050684931506,7.25,1454.6,LU,2.72482055502217,8344.0,306222.0
287,2023,1.5256,NE_Chaumont_rural,176571.0,8.447359178082191,7.25,1196.9,NE,2.13297322801337,2622.0,122927.0
288,2023,0.7221,TG_Taenikon_rural,289650.0,11.957428767123288,7.25,945.2,TG,2.98601589232603,7339.0,245779.0
289,2023,0.901,TI_Lugano_urban,354023.0,17.085197534246575,7.25,1959.2,TI,2.46821941808601,7382.0,299082.0
290,2023,1.5548,VD_Lausanne_urban,830431.0,14.920889863013697,7.25,1246.5,VD,3.17561419472248,17101.0,538510.0
291,2023,0.5241,VS_Saxon_rural,357282.0,3.679125205479452,7.25,1106.2,VS,2.75208595717884,8391.0,304896.0
292,2023,0.8925,ZH_Zuerich_urban,1579967.0,14.30338109589041,7.25,1059.7,ZH,3.87109302794099,37277.0,962958.0
293,2023,0.8925,ZH_Zuerich_urban,1579967.0,-43.21965698630137,7.25,1059.7,ZH,3.87109302794099,37277.0,962958.0
294,2024,0.8358,BE_Bern_urban,,10.146135890410958,7.17,1156.6,BE,4.21572003814772,31827.0,754960.0
295,2024,1.2385,BL_BaselBinningen_suburban,,11.47857698630137,7.17,1386.5,BL,3.94962186083873,7818.0,197943.0
296,2024,5.8304,BS_Basel_urban,,13.80298794520548,7.17,1386.5,BS,3.89548124175956,3250.0,83430.0
297,2024,-0.0886,GE_Meyrin_suburban,,13.36931397260274,7.17,1391.6,GE,2.7286138182702,8083.0,296231.0
298,2024,0.8716,LU_Rigi_rural,,6.9007526027397255,7.17,1673.7,LU,3.64925484885379,11210.0,307186.0
299,2024,0.1989,NE_Chaumont_rural,,6.971371232876712,7.17,1332.8,NE,2.73197385110743,3360.0,122988.0
300,2024,0.2777,TG_Taenikon_rural,,9.844514520547946,7.17,1028.0,TG,3.73362772096258,9233.0,247293.0
301,2024,0.9049,TI_Lugano_urban,,13.974940821917809,7.17,2527.3,TI,3.03858574424876,9127.0,300370.0
302,2024,0.9575,VD_Lausanne_urban,,12.587379452054796,7.17,1206.2,VD,4.0314229734864,21646.0,536932.0
303,2024,0.4114,VS_Saxon_rural,,10.111029315068494,7.17,934.8,VS,3.36507688958636,10357.0,307779.0
304,2024,0.3067,ZH_Zuerich_urban,,12.098688767123289,7.17,1172.4,ZH,5.01916215971142,48156.0,959443.0
305,2024,0.3067,ZH_Zuerich_urban,,13.052246027397262,7.17,1172.4,ZH,5.01916215971142,48156.0,959443.0
